Chord Classification
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
Eb Diminished
Eb Diminished
A Diminished
A Diminished
F# Diminished
F# Diminished
A Diminished
A Diminished
A Diminished
A Diminished
F# Diminished
F# Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Minor
A Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Major
Eb Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
A Dominant 7th
A Dominant 7th
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor

amaj.wav
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major

amaj7.wav
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
E Major
E Major
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Minor
C# Minor
E Major
E Major
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Minor
C# Minor
E Minor
E Minor
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Minor
C# Minor
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Diminished
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor

amin.wav
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Minor 7th
A Minor 7th
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Minor
A Minor
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Major
A Major
E Major
E Major
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor 7th
A Minor 7th
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major

amin7.wav
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C# Diminished
C# Diminished
C Major
C Major
C Major
C Major
E Minor
E Minor
E Minor
E Minor
E Diminished
E Diminished
E Diminished
E Diminished
E Minor
E Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
C Major
C Major
C Major
C Major
E Minor
E Minor
C Major
C Major
C Major
C Major
E Diminished
E Diminished
C Major
C Major
C Major
C Major
C Major
C Major
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
C Major
C Major
C Major
C Major
G Major
G Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
E Minor
E Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
E Diminished
E Diminished
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C# Diminished
C# Diminished
E Minor
E Minor
C Major
C Major
C Major
C Major
E Diminished
E Diminished
C# Diminished
C# Diminished
E Diminished
E Diminished
C Major
C Major
E Diminished
E Diminished
E Diminished
E Diminished
C Major
C Major
C# Diminished
C# Diminished
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C# Diminished
C# Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
C Major
C Major
C Major
C Major
C Major
C Major
C# Diminished
C# Diminished
E Diminished
E Diminished
E Diminished
E Diminished
C Major
C Major

asus2.wav
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major
F# Minor
F# Minor
D Major
D Major
D Major
D Major
Eb Diminished
Eb Diminished
A Major
A Major
D Major
D Major
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
F# Minor
F# Minor
D Major
D Major
F# Minor 7th
F# Minor 7th
A Major
A Major
A Major
A Major
D Major
D Major
F# Minor 7th
F# Minor 7th
D Major
D Major
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Minor
A Minor
D Major
D Major
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
Eb Diminished
Eb Diminished
A Major
A Major
F# Minor 7th
F# Minor 7th
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
F# Minor 7th
F# Minor 7th
A Major
A Major
A Major
A Major
A Major
A Major
D Major
D Major
D Major
D Major
F# Minor 7th
F# Minor 7th
A Minor
A Minor
A Minor
A Minor
F# Minor 7th
F# Minor 7th
F# Minor 7th
F# Minor 7th
F# Minor 7th
F# Minor 7th
A Major
A Major
F# Minor 7th
F# Minor 7th
F# Minor 7th
F# Minor 7th
A Minor
A Minor
A Major
A Major
D Major
D Major
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
F# Minor
F# Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Minor
A Minor
A Major
A Major
D Major
D Major
D Major
D Major
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
D Major
D Major
F# Minor 7th
F# Minor 7th
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major

asus4.wav
G Minor
G Minor
E Diminished
E Diminished
D Minor
D Minor
A Major
A Major
D Major
D Major
A Major
A Major
D Major
D Major
D Major
D Major
D Major
D Major
A Major
A Major
D Major
D Major
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
D Major
D Major
A Major
A Major
D Major
D Major
D Major
D Major
A Major
A Major
D Major
D Major
D Minor
D Minor
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
D Major
D Major
D Sus2
D Sus2
A Major
A Major
E Diminished
E Diminished
A Major
A Major
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major
D Major
D Major
A Major
A Major
A Major
A Major
D Sus2
D Sus2
D Sus2
D Sus2
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
G Minor
G Minor
D Major
D Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Minor
A Minor
E Diminished
E Diminished
D Major
D Major
A Major
A Major
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
D Major
D Major
A Major
A Major
A Major
A Major
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Major
A Major
A Major
A Major
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Major
A Major
A Major
A Major

b7.wav
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
Eb Diminished
Eb Diminished
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
D Major
D Major
D Major
D Major
Eb Diminished
Eb Diminished
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
Eb Diminished
Eb Diminished
D Major
D Major
Eb Diminished
Eb Diminished
D Major
D Major
D Major
D Major
D Major
D Major
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
D Major
D Major

bmaj.wav
F# Major
F# Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
F# Diminished
F# Diminished
C Diminished
C Diminished
B Major
B Major
B Major
B Major
F# Diminished
F# Diminished
F# Diminished
F# Diminished
B Major
B Major
Eb Diminished
Eb Diminished
B Major
B Major
B Major
B Major
B Major
B Major
Eb Diminished
Eb Diminished
F# Diminished
F# Diminished
B Major
B Major
B Major
B Major
Eb Minor
Eb Minor
B Major
B Major
B Major
B Major
B Major
B Major
B Minor
B Minor
B Major
B Major
B Minor
B Minor
F# Diminished
F# Diminished
F# Major
F# Major
B Major
B Major
F# Major
F# Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
F# Diminished
F# Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
F# Diminished
F# Diminished
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor 7th
Ab Minor 7th
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major

bmaj7.wav
F# Major
F# Major
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Diminished
F# Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Augmented
D Augmented
Eb Minor
Eb Minor
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Diminished
F# Diminished
Eb Minor
Eb Minor
F# Diminished
F# Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
F# Diminished
F# Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Minor
F# Minor
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Diminished
F# Diminished
Eb Minor
Eb Minor
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Major
F# Major
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Major
F# Major
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
D Augmented
D Augmented
Eb Minor
Eb Minor
Eb Minor
Eb Minor
B Major
B Major
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
F# Diminished
F# Diminished
B Major
B Major
F# Major
F# Major
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Diminished
F# Diminished
F# Diminished
F# Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor

bmin.wav
D Major
D Major
B Minor
B Minor
B Minor
B Minor
F# Diminished
F# Diminished
B Minor
B Minor
B Minor
B Minor
F# Diminished
F# Diminished
F# Diminished
F# Diminished
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Major
B Major
B Major
B Major
B Major
B Major
F Diminished
F Diminished
F# Diminished
F# Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
B Major
B Major
B Minor
B Minor
F# Diminished
F# Diminished
B Minor
B Minor
B Minor
B Minor
B Major
B Major
B Major
B Major
B Major
