Chord Classification
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Major
A Major
A Major
F# Diminished
F# Diminished
F# Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished

amaj.wav
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
Ab Diminished
Ab Diminished
Ab Diminished
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
Ab Diminished
Ab Diminished
Ab Diminished
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
F# Minor
F# Minor
F# Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
E Major
E Major
E Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
Ab Diminished
Ab Diminished
Ab Diminished
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
F# Minor
F# Minor
F# Minor
A Major
A Major
A Major
A Major
A Major
A Major

amaj7.wav
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
A Major
A Major
A Major
A Major
A Major
A Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Diminished
Ab Diminished
Ab Diminished
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
A Major
A Major
A Major
D Minor
D Minor
D Minor
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major 7th
A Major 7th
A Major 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
A Major
A Major
A Major
A Major
A Major
A Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
A Major
A Major
A Major
A Major
A Major
A Major
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
D Major
D Major
D Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major

amin.wav
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Diminished
A Diminished
A Diminished
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Diminished
A Diminished
A Diminished
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
F# Minor
F# Minor
F# Minor
F# Diminished
F# Diminished
F# Diminished
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major

amin7.wav
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Minor
A Minor
A Minor
A Sus2
A Sus2
A Sus2
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
G Major
G Major
G Major
A Major
A Major
A Major
E Minor
E Minor
E Minor
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
A Dominant 7th
A Dominant 7th
A Dominant 7th
A Minor 7th
A Minor 7th
A Minor 7th
G Diminished
G Diminished
G Diminished
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Minor
A Minor
A Minor
A Major
A Major
A Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
A Major
A Major
A Major
G Major
G Major
G Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
A Major
A Major
A Major
G Sus2
G Sus2
G Sus2
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
A Minor
A Minor
A Minor
A Minor
A Minor
A Minor
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major
A Major

asus2.wav
A Minor
A Minor
A Minor
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
E Major
E Major
E Major
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th

asus4.wav
A Major
A Major
A Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
D Sus2
D Sus2
D Sus2
D Minor
D Minor
D Minor
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Major
A Major
A Major
Ab Minor
Ab Minor
Ab Minor
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Major
A Major
A Major
A Major
A Major
A Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
D Major
D Major
D Major
D Major
D Major
D Major
D Minor
D Minor
D Minor
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
D Major
D Major
D Major
D Major
Bb Major 7th
Bb Major 7th
Bb Major 7th
Bb Major 7th
Bb Major 7th
Bb Major 7th
A Major
A Major
A Major
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Major
A Major
A Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Major
A Major
A Major
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
D Major
D Major
D Major
D Major
D Major
D Major
D Major
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
D Major
D Major
D Major
Bb Major 7th
Bb Major 7th
Bb Major 7th

b7.wav
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th

baug.wav
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Minor
B Minor
B Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented

bdim.wav
B Minor
B Minor
B Minor
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Diminished
B Diminished
B Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Minor
B Minor
B Minor
B Diminished
B Diminished
B Diminished
B Major
B Major
